"x"
585.754872127841
336.548375039184
198.845868950146
119.674990915466
73.0358421713249
44.871367974863
27.4727007794581
16.5734770080411
9.72926586700314
5.48038087431138
2.91296411966666
1.43524531528784
0.651209264864341
0.293591669171983
0.183749542305213
0.204425672260774
0.280511099890088
0.366969530822897
0.441773493109941
0.495700210763425
0.529379006718185
